,Unnamed: 0,url,Model_Name,Color,Product_Features,Main_Image,Selling_Price,Product_Type,Gender,Down_Feather_Percentage,Natural_Leather_Percentage,PU_Percentage,Carbon_Percentage,Waterproof,Breathable,Abrasion_Resistance,Elasticity,Ultra_Lightweight,Insulation,Windproof,Lightweight,Heating,man,woman
1001,1001,https://www.thenorthfacekorea.co.kr/product/NJ3NQ61B,남성 르위스 리울웨이브 자켓,Dark_khaki,"울패딩을 사용한 패딩 가디건 자켓입니다.
앞단작 스냅 여밈으로 간편하게 착장 가능합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ61B_NJ3NQ61B_primary.jpg,89600,Jacket,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1002,1002,https://www.thenorthfacekorea.co.kr/product/NJ3NQ61C,남성 르위스 리울웨이브 자켓,Brown,"울패딩을 사용한 패딩 가디건 자켓입니다.
앞단작 스냅 여밈으로 간편하게 착장 가능합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ61C_NJ3NQ61C_primary.jpg,89600,Jacket,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1003,1003,https://www.thenorthfacekorea.co.kr/product/NJ3NQ62A,남성 캠퍼 리:울웨이브 리버시블 샤켓,Dried_herb,"캠핑씬에 어울리는 여유로운 핏의 리버서블 패딩 샤켓입니다.
버려질 뻔했던 울 소재를 재활용한 리사이클 울 충전재를 사용하여 습기 배출이 용이하여 쾌적함을 유지시켜주며,
우수한 스트레치성으로 다양한 아웃도어 활동 시, 편안한 착용감을 제공합니다.
솔리드면과 퀼팅면 2WAY로 착장 가능하며 서로 다른 컬러를 적용하여
하나의 아이템으로 2가지의 스타일링을 할 수 있는 실용적인 아이템입니다.
넥 칼라의 코듀로이로 디자인 포인트를 더했으며 양면 모두 핸드포켓이 적용되어 수납성을 높였습니다.
겨울철 일상 및 아웃도어 활동시 다양하게 코디 가능합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000044567/NJ3NQ62A_NJ3NQ62A_primary-1.jpg,114000,Other,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1004,1004,https://www.thenorthfacekorea.co.kr/product/NJ3NQ63A,남성 리울웨이브 리버시블 자켓,White_sand,"남녀공용 리버시블 플리스 다운자켓입니다.
리사이클 울패딩을 사용하여 보온성을 향상 시켰습니다.
리버사블 자켓으로 겉과 안이 다른 소재감과 컬러로 구성되어 용도와 스타일에 따라 다양한 코디가 가능합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000044570/NJ3NQ63A.jpg,174300,Jacket,남성,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1005,1005,https://www.thenorthfacekorea.co.kr/product/NJ3NQ70C,아스펜 테크 히트 자켓,White,"방수, 방풍, 투습이 우수한 DRYVENT 2L 소재가 사용된 패딩 자켓입니다.
광발열 중공사와 재생 폴리에스터를 사용하여 가볍고 보온성이 뛰어난 리사이클 폴리에스터 친환경 충전재가 사용되었습니다.
5개의 수납 포켓이 있고, 내부에 칼라가 내장되어 FIT감과 보온성을 높여주고 외부 한기를 차단하도록 설계되었습니다.
밑단의 스트링을 조절하여 FIT 연출이 가능합니다.
이중 소매 구조로 되어 있습니다.
앞 여밈은 이중 지퍼 구조로 품 조절이 가능합니다.
**본 상품은 남,여 공용 상품으로 WS~WL는 여성 전용 사이즈로 진행되었습니다.
사이즈 선택 시 참고해 주십시오.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000044575/NJ3NQ70C.jpg,194000,Jacket,남여공용,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1
1006,1006,https://www.thenorthfacekorea.co.kr/product/NJ3NQ71B,남성 아스펜 EX 온볼 자켓,Ink,"스탠드 칼라 기본형 온볼 패딩 자켓입니다.
양손 스냅 여밈의 포켓과 안사양 지퍼 인포켓이 있으며,  손목은 이벤드로 감싸주고 있는 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ71B_NJ3NQ71B_primary.jpg,148920,Jacket,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1007,1007,https://www.thenorthfacekorea.co.kr/product/NJ3NQ73A,남성 사이쿠루 자켓,Smoke_blue,"립스탑 소재에 사선 형태의 퀼팅을 적용한 스탠드 칼라 패딩 자켓입니다.
약간 넉넉한 핏으로 다양한 이너에 스타일링이 용이하며, 밑단 스트링으로 FIT 조절이 가능합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ73A_NJ3NQ73A_primary.jpg,130700,Jacket,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1008,1008,https://www.thenorthfacekorea.co.kr/product/NJ3NQ80B,여성 뉴 퍼피 EX 온볼 자켓,Cocoa_brown,"외부 활동 및 일상 생활에서 활용도가 높은 자켓으로,
발열 볼패딩을 사용하여 높은 보온성과 착용감이 우수한 제품입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ80B_NJ3NQ80B_primary.jpg,169320,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1009,1009,https://www.thenorthfacekorea.co.kr/product/NJ3NQ80J,여성 에센셜 라이트 브이모션 자켓,Cream,"뛰어난 보온성 &amp; 경량성의 V-LUX 패딩을 사용한 여성용 패딩자켓 입니다.
내추럴한 외관의 소재와  변형 웨이브 퀼팅을 사용한 제품으로 가볍게 간절기에 코디하기 좋은 제품입니다.
가디건 형태의 제품으로 프론트는 스냅을 사용하여 입고 벗기 간편한 스타일 입니다.
뛰어난 보온성 &amp; 경량성의 V-LUX 패딩을 사용한 여성용 패딩자켓 입니다.
내추럴한 외관의 소재와  변형 웨이브 퀼팅을 사용한 제품으로 가볍게 간절기에 코디하기 좋은 제품입니다.
가디건 형태의 제품으로 프론트는 스냅을 사용하여 입고 벗기 간편한 스타일 입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000042694/NJ3NQ80J_NJ3NQ80J_primary.jpg,93500,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1010,1010,https://www.thenorthfacekorea.co.kr/product/NJ3NQ80K,여성 에센셜 라이트 브이모션 자켓,Black,"뛰어난 보온성 &amp; 경량성의 V-LUX 패딩을 사용한 여성용 패딩자켓 입니다.
내추럴한 외관의 소재와  변형 웨이브 퀼팅을 사용한 제품으로 가볍게 간절기에 코디하기 좋은 제품입니다.
가디건 형태의 제품으로 프론트는 스냅을 사용하여 입고 벗기 간편한 스타일 입니다.
뛰어난 보온성 &amp; 경량성의 V-LUX 패딩을 사용한 여성용 패딩자켓 입니다.
내추럴한 외관의 소재와  변형 웨이브 퀼팅을 사용한 제품으로 가볍게 간절기에 코디하기 좋은 제품입니다.
가디건 형태의 제품으로 프론트는 스냅을 사용하여 입고 벗기 간편한 스타일 입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000042695/NJ3NQ80K_NJ3NQ80K_primary.jpg,93500,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1011,1011,https://www.thenorthfacekorea.co.kr/product/NJ3NQ80L,여성 에센셜 라이트 브이모션 자켓,Pale_pink,"뛰어난 보온성 &amp; 경량성의 V-LUX 패딩을 사용한 여성용 패딩자켓 입니다.
내추럴한 외관의 소재와  변형 웨이브 퀼팅을 사용한 제품으로 가볍게 간절기에 코디하기 좋은 제품입니다.
가디건 형태의 제품으로 프론트는 스냅을 사용하여 입고 벗기 간편한 스타일 입니다.
뛰어난 보온성 &amp; 경량성의 V-LUX 패딩을 사용한 여성용 패딩자켓 입니다.
내추럴한 외관의 소재와  변형 웨이브 퀼팅을 사용한 제품으로 가볍게 간절기에 코디하기 좋은 제품입니다.
가디건 형태의 제품으로 프론트는 스냅을 사용하여 입고 벗기 간편한 스타일 입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ80L_NJ3NQ80L_primary.jpg,93500,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1012,1012,https://www.thenorthfacekorea.co.kr/product/NJ3NQ81L,여성 플러피 온볼 자켓,Khaki,"다이아몬드 퀼팅을 적용한 여성용 패딩 자켓으로 코듀로이 카라와 후드 2가지 탈부착 가능한 제품입니다.
카라형 자켓, 후드형 자켓, 라운드넥 자켓으로 총 3가지 스타일링이 가능합니다.
W'S FLUFFY ON BALL SKIRT 와 셋업으로 착용이 가능합니다.
다이아몬드 퀼팅을 적용한 여성용 패딩 자켓으로 코듀로이 카라와 후드 2가지 탈부착 가능한 제품입니다.
카라형 자켓, 후드형 자켓, 라운드넥 자켓으로 총 3가지 스타일링이 가능합니다.
W'S FLUFFY ON BALL SKIRT 와 셋업으로 착용이 가능합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ81L_NJ3NQ81L_primary.jpg,148800,Jacket,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1013,1013,https://www.thenorthfacekorea.co.kr/product/NJ3NQ82A,여성 써밋 히트라인 자켓,Black,"써밋 히트라인 자켓은 SUMMIT SERIES로 고강도 아웃도어 활동 시에도 적합한 제품입니다.
지퍼 수납 포켓이 있으며, 왼쪽 포켓으로 제품을 패커블하여 용이하게 휴대가 가능합니다.
뛰어난 보온성, 경량성, 속건성이 특징인 실 타입의 HEAT LINE 충전재가 사용된 경량 패딩입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000040271/NJ3NQ82A_NJ3NQ82A_primary.jpg,159000,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1014,1014,https://www.thenorthfacekorea.co.kr/product/NJ3NQ82B,여성 써밋 히트라인 자켓,Light_beige,"써밋 히트라인 자켓은 SUMMIT SERIES로 고강도 아웃도어 활동 시에도 적합한 제품입니다.
지퍼 수납 포켓이 있으며, 왼쪽 포켓으로 제품을 패커블하여 용이하게 휴대가 가능합니다.
뛰어난 보온성, 경량성, 속건성이 특징인 실 타입의 HEAT LINE 충전재가 사용된 경량 패딩입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ82B_NJ3NQ82B_primary.jpg,159000,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1015,1015,https://www.thenorthfacekorea.co.kr/product/NJ3NQ82C,여성 써밋 히트라인 자켓,Purple,"써밋 히트라인 자켓은 SUMMIT SERIES로 고강도 아웃도어 활동 시에도 적합한 제품입니다.
지퍼 수납 포켓이 있으며, 왼쪽 포켓으로 제품을 패커블하여 용이하게 휴대가 가능합니다.
뛰어난 보온성, 경량성, 속건성이 특징인 실 타입의 HEAT LINE 충전재가 사용된 경량 패딩입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000040273/NJ3NQ82C_NJ3NQ82C_primary.jpg,159000,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1016,1016,https://www.thenorthfacekorea.co.kr/product/NJ3NQ83B,여성 눕시 온볼 자켓,Ice_gray,"노스페이스 헤리티지 스타일의 눕시 자켓으로, 발열 볼패딩을 사용하여 높은 보온성과 착용감이 우수한 제품입니다.
아웃도어 활동 및 일상 생활에도 착용 가능한 스타일 입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ83B_NJ3NQ83B_primary.jpg,224100,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1017,1017,https://www.thenorthfacekorea.co.kr/product/NJ3NQ83D,여성 눕시 온볼 자켓,Pale_pink,"노스페이스 헤리티지 스타일의 눕시 자켓으로, 발열 볼패딩을 사용하여 높은 보온성과 착용감이 우수한 제품입니다.
아웃도어 활동 및 일상 생활에도 착용 가능한 스타일 입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ83D_NJ3NQ83D_primary.jpg,224100,Jacket,여성,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1018,1018,https://www.thenorthfacekorea.co.kr/product/NJ3NQ84A,여성 TNF 자켓 2000,Black,"골반 정도까지 오는 적당한 크롭 기장의 세미 오버핏 패딩 자켓입니다.
더 여성스러운 느낌의 둥근 커브형 가슴 절개라인이 포인트입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NQ84A_NJ3NQ84A_primary.jpg,141200,Jacket,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1019,1019,https://www.thenorthfacekorea.co.kr/product/NJ3NR79A,남성 밀로 히트 자켓,Olive,"다양한 야외활동에 적합한 남성용 어니언 퀼팅 후드자켓 입니다.
친환경 충전재인 '에코로프트 히트'를 적용하여 가볍고 따뜻하게 착용이 가능합니다.
가슴에 부착된 PU와펜과 스트링 지퍼 풀러로 포인트를 주어 캐주얼하게 코디할 수 있는 아이템입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NR79A_NJ3NR79A_primary.jpg,169000,Jacket,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1020,1020,https://www.thenorthfacekorea.co.kr/product/NJ3NR79B,남성 밀로 히트 자켓,Black,"다양한 야외활동에 적합한 남성용 어니언 퀼팅 후드자켓 입니다.
친환경 충전재인 '에코로프트 히트'를 적용하여 가볍고 따뜻하게 착용이 가능합니다.
가슴에 부착된 PU와펜과 스트링 지퍼 풀러로 포인트를 주어 캐주얼하게 코디할 수 있는 아이템입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NR79B_NJ3NR79B_primary.jpg,169000,Jacket,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1021,1021,https://www.thenorthfacekorea.co.kr/product/NJ3NR79C,남성 밀로 히트 자켓,Cream,"다양한 야외활동에 적합한 남성용 어니언 퀼팅 후드자켓 입니다.
친환경 충전재인 '에코로프트 히트'를 적용하여 가볍고 따뜻하게 착용이 가능합니다.
가슴에 부착된 PU와펜과 스트링 지퍼 풀러로 포인트를 주어 캐주얼하게 코디할 수 있는 아이템입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000052314/NJ3NR79C_NJ3NR79C_primary.jpg,169000,Jacket,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1022,1022,https://www.thenorthfacekorea.co.kr/product/NJ3NR99A,여성 밀로 히트 자켓,Black,"다양한 야외활동에 적합한 여성용 어니언 퀼팅 후드자켓 입니다.
친환경 충전재인 '에코로프트 히트'를 적용하여 가볍고 따뜻하게 착용이 가능합니다.
가슴에 부착된 PU와펜과 스트링 지퍼 풀러로 포인트를 주어 캐주얼하게 코디할 수 있는 아이템입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NR99A_NJ3NR99A_primary.jpg,169000,Jacket,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1023,1023,https://www.thenorthfacekorea.co.kr/product/NJ3NR99B,여성 밀로 히트 자켓,Cream,"다양한 야외활동에 적합한 여성용 어니언 퀼팅 후드자켓 입니다.
친환경 충전재인 '에코로프트 히트'를 적용하여 가볍고 따뜻하게 착용이 가능합니다.
가슴에 부착된 PU와펜과 스트링 지퍼 풀러로 포인트를 주어 캐주얼하게 코디할 수 있는 아이템입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NR99B_NJ3NR99B_primary.jpg,169000,Jacket,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1024,1024,https://www.thenorthfacekorea.co.kr/product/NJ3NR99C,여성 밀로 히트 자켓,Olive,"다양한 야외활동에 적합한 여성용 어니언 퀼팅 후드자켓 입니다.
친환경 충전재인 '에코로프트 히트'를 적용하여 가볍고 따뜻하게 착용이 가능합니다.
가슴에 부착된 PU와펜과 스트링 지퍼 풀러로 포인트를 주어 캐주얼하게 코디할 수 있는 아이템입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NR99C_NJ3NR99C_primary.jpg,169000,Jacket,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1025,1025,https://www.thenorthfacekorea.co.kr/product/NJ3NR99D,여성 밀로 히트 자켓,Pink,"다양한 야외활동에 적합한 여성용 어니언 퀼팅 후드자켓 입니다.
친환경 충전재인 '에코로프트 히트'를 적용하여 가볍고 따뜻하게 착용이 가능합니다.
가슴에 부착된 PU와펜과 스트링 지퍼 풀러로 포인트를 주어 캐주얼하게 코디할 수 있는 아이템입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ3NR99D_NJ3NR99D_primary.jpg,169000,Jacket,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1026,1026,https://www.thenorthfacekorea.co.kr/product/NJ4FQ50J,컴피 알파 플리스 집업,Black,"가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.
가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ4FQ50J_NJ4FQ50J_primary.jpg,108000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1027,1027,https://www.thenorthfacekorea.co.kr/product/NJ4FQ50K,컴피 알파 플리스 집업,Cream,"가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.
가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ4FQ50K_NJ4FQ50K_primary.jpg,108000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1028,1028,https://www.thenorthfacekorea.co.kr/product/NJ4FQ50L,컴피 알파 플리스 집업,Gray,"가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.
가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ4FQ50L_NJ4FQ50L_primary.jpg,108000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1029,1029,https://www.thenorthfacekorea.co.kr/product/NJ4FQ50M,컴피 알파 플리스 집업,Soft_pink,"가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.
가볍고, 포근한 스타일의 기본 플리스 집업 스타일입니다.
작년에 비해 더 퍼피감 있어진 플리스 헤어와 소프트한 색감으로 실내, 실외, 미들레이어 등으로 다양하게 활용할 수 있는 기본 플리스 집업 스타일입니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NJ4FQ50M_NJ4FQ50M_primary.jpg,108000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
